Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2002,MIA,56,2002-02-28,1,NYK,W,100,86,38,79,.481,5,7,.714,19,28,.679,12,45,21,9,4,13,26,29,78,.372,7,17,.412,21,27,.778,14,40,14,7,3,13,20
2002,MIA,57,2002-03-02,0,DAL,W,109,95,42,76,.553,3,5,.600,22,28,.786,7,45,26,11,6,16,20,33,81,.407,8,18,.444,21,27,.778,8,35,19,7,5,14,28
2002,MIA,58,2002-03-05,0,DET,W,93,91,37,83,.446,3,9,.333,16,22,.727,13,47,15,7,4,12,24,33,77,.429,8,18,.444,17,22,.773,11,39,19,7,10,11,20
2002,MIA,59,2002-03-06,0,CHI,W,92,87,32,72,.444,3,8,.375,25,36,.694,10,39,23,10,6,10,20,36,78,.462,3,10,.300,12,15,.800,11,42,21,6,3,14,26
2002,MIA,60,2002-03-08,1,TOR,L,74,83,26,61,.426,4,8,.500,18,27,.667,9,40,14,6,5,22,23,32,81,.395,3,10,.300,16,21,.762,16,43,18,11,1,12,25
2002,MIA,61,2002-03-09,0,MEM,W,93,88,34,78,.436,4,8,.500,21,28,.750,14,47,23,8,9,14,18,35,89,.393,7,14,.500,11,17,.647,17,44,16,8,3,13,22
2002,MIA,62,2002-03-12,1,PHO,W,90,78,36,74,.486,5,11,.455,13,16,.813,10,46,20,6,4,11,15,32,72,.444,2,9,.222,12,21,.571,7,33,14,5,1,10,15
2002,MIA,63,2002-03-15,0,NJN,L,78,97,28,81,.346,4,8,.500,18,19,.947,10,34,16,4,7,13,26,36,72,.500,3,9,.333,22,32,.688,11,47,18,6,7,15,17
2002,MIA,64,2002-03-16,1,DEN,W,101,76,39,75,.520,5,12,.417,18,23,.783,7,40,23,5,8,12,27,26,74,.351,0,7,.000,24,39,.615,16,39,9,8,2,13,23
2002,MIA,65,2002-03-19,1,PHI,L,79,91,34,70,.486,1,8,.125,10,17,.588,11,30,23,4,2,16,21,32,72,.444,6,15,.400,21,27,.778,11,39,12,9,1,12,21
2002,MIA,66,2002-03-20,0,PHI,W,82,77,33,73,.452,3,11,.273,13,19,.684,11,43,18,7,3,12,21,27,73,.370,2,12,.167,21,25,.840,13,44,11,7,4,12,20
2002,MIA,67,2002-03-22,1,IND,L,94,104,39,84,.464,4,10,.400,12,15,.800,10,33,17,8,3,9,28,36,66,.545,2,7,.286,30,35,.857,9,38,17,4,4,13,18
2002,MIA,68,2002-03-23,0,SAS,L,79,89,31,74,.419,2,10,.200,15,17,.882,12,41,18,5,5,17,26,34,74,.459,1,9,.111,20,27,.741,12,41,13,9,1,11,20
2002,MIA,69,2002-03-25,1,BOS,L,82,87,26,68,.382,6,17,.353,24,32,.750,9,45,17,3,6,21,31,29,77,.377,8,25,.320,21,29,.724,10,37,19,10,3,10,27
2002,MIA,70,2002-03-27,0,TOR,L,80,81,33,74,.446,5,7,.714,9,18,.500,19,48,23,7,7,19,19,31,75,.413,4,8,.500,15,24,.625,12,37,19,11,7,15,19
2002,MIA,71,2002-03-29,1,ATL,W,92,80,38,83,.458,4,7,.571,12,24,.500,16,43,22,11,7,9,24,28,70,.400,5,14,.357,19,27,.704,11,39,13,4,3,17,22
2002,MIA,72,2002-03-31,0,IND,L,81,100,31,74,.419,2,10,.200,17,22,.773,9,34,15,11,5,15,26,34,72,.472,3,13,.231,29,35,.829,15,50,20,12,4,16,23
2002,MIA,73,2002-04-02,1,DET,L,87,90,33,78,.423,2,8,.250,19,26,.731,7,40,18,12,3,9,22,34,72,.472,7,18,.389,15,24,.625,7,42,18,7,8,16,26
2002,MIA,74,2002-04-03,0,CHH,L,90,97,36,80,.450,6,16,.375,12,16,.750,7,36,21,9,6,12,24,33,71,.465,7,10,.700,24,36,.667,15,49,23,11,1,16,16
2002,MIA,75,2002-04-05,1,MIL,W,102,97,38,82,.463,8,16,.500,18,22,.818,11,42,23,2,4,11,22,36,78,.462,5,19,.263,20,25,.800,4,33,17,7,3,7,22
2002,MIA,76,2002-04-07,1,LAL,L,88,96,37,89,.416,4,16,.250,10,14,.714,14,44,21,5,1,7,26,37,75,.493,4,13,.308,18,27,.667,9,43,23,3,8,8,17
2002,MIA,77,2002-04-09,1,HOU,W,120,117,47,89,.528,7,13,.538,19,25,.760,12,47,29,6,3,16,27,45,98,.459,5,16,.313,22,30,.733,11,41,12,11,3,9,20
2002,MIA,78,2002-04-10,0,BOS,L,65,70,26,87,.299,5,21,.238,8,13,.615,19,51,19,5,5,13,19,28,72,.389,3,13,.231,11,13,.846,7,45,18,8,5,15,20
2002,MIA,79,2002-04-12,1,ORL,W,99,94,37,82,.451,5,16,.313,20,23,.870,11,51,26,8,6,16,20,36,89,.404,7,20,.350,15,20,.750,13,45,19,6,3,13,24
2002,MIA,80,2002-04-14,1,NYK,L,67,94,28,71,.394,2,12,.167,9,16,.563,12,47,14,3,6,24,18,36,84,.429,7,19,.368,15,18,.833,8,40,24,15,4,9,18
2002,MIA,81,2002-04-16,1,CHH,L,81,88,31,81,.383,2,8,.250,17,25,.680,12,46,12,8,7,8,23,30,81,.370,2,13,.154,26,33,.788,18,50,13,3,4,12,23
2002,MIA,82,2002-04-17,0,ORL,W,103,89,45,85,.529,6,9,.667,7,9,.778,7,44,33,9,4,12,19,32,80,.400,8,21,.381,17,20,.850,5,34,16,5,2,12,14
2002,MIL,1,2001-10-30,0,UTA,W,119,112,43,83,.518,10,25,.400,23,27,.852,10,31,25,11,3,13,28,43,81,.531,5,16,.313,21,25,.840,11,41,36,8,4,20,24
2002,MIL,2,2001-11-01,0,DEN,W,102,101,37,74,.500,13,20,.650,15,20,.750,5,28,26,14,5,11,23,36,78,.462,8,17,.471,21,24,.875,10,40,22,6,2,14,22
2002,MIL,3,2001-11-03,1,BOS,W,105,99,34,75,.453,6,17,.353,31,34,.912,9,46,24,7,5,12,18,34,89,.382,12,28,.429,19,24,.792,16,41,24,5,4,8,24
2002,MIL,4,2001-11-08,1,MIA,W,86,82,31,75,.413,3,16,.188,21,28,.750,12,47,21,8,3,16,21,34,82,.415,3,12,.250,11,15,.733,9,42,26,11,8,12,24
2002,MIL,5,2001-11-10,1,MIN,L,82,98,35,79,.443,7,21,.333,5,17,.294,10,36,17,9,4,11,21,39,82,.476,3,10,.300,17,22,.773,15,51,18,6,3,13,17
2002,MIL,6,2001-11-14,0,WAS,W,107,98,35,71,.493,10,21,.476,27,33,.818,5,30,25,9,4,11,24,38,77,.494,1,5,.200,21,24,.875,10,36,21,5,2,14,27
2002,MIL,7,2001-11-17,1,UTA,W,104,93,38,84,.452,8,20,.400,20,25,.800,15,40,26,12,6,11,21,32,75,.427,1,8,.125,28,33,.848,15,41,21,8,1,16,22
2002,MIL,8,2001-11-21,1,CHI,W,96,92,37,74,.500,4,14,.286,18,24,.750,7,36,24,10,4,10,22,39,81,.481,4,10,.400,10,22,.455,11,41,25,3,4,14,22
2002,MIL,9,2001-11-22,0,TOR,W,78,75,31,75,.413,6,22,.273,10,11,.909,4,42,14,7,5,16,13,33,92,.359,4,20,.200,5,7,.714,17,47,18,10,6,11,11
2002,MIL,10,2001-11-24,1,ATL,W,95,88,38,86,.442,7,19,.368,12,14,.857,12,45,28,12,7,19,19,35,80,.438,3,19,.158,15,19,.789,12,43,19,13,7,21,18
2002,MIL,11,2001-11-27,0,LAL,L,85,104,35,81,.432,5,18,.278,10,11,.909,8,36,21,4,1,11,29,37,90,.411,10,31,.323,20,31,.645,24,57,22,5,12,9,16
2002,MIL,12,2001-11-28,0,PHO,L,84,104,36,85,.424,5,17,.294,7,11,.636,10,41,17,7,3,13,16,43,88,.489,10,22,.455,8,12,.667,13,49,26,8,4,12,12
2002,MIL,13,2001-11-30,0,POR,L,95,101,38,75,.507,7,19,.368,12,21,.571,11,32,19,9,3,11,18,41,86,.477,6,17,.353,13,14,.929,21,46,24,8,3,11,19
2002,MIL,14,2001-12-02,0,SEA,L,83,97,32,73,.438,9,26,.346,10,14,.714,12,37,19,10,4,20,23,37,75,.493,6,18,.333,17,19,.895,10,36,25,9,1,15,13
2002,MIL,15,2001-12-04,1,NYK,L,71,85,26,84,.310,5,28,.179,14,19,.737,16,49,17,6,4,15,22,31,71,.437,2,14,.143,21,30,.700,9,48,23,8,5,12,23
2002,MIL,16,2001-12-06,1,TOR,W,95,89,36,75,.480,8,18,.444,15,20,.750,11,45,22,10,0,18,14,40,82,.488,6,13,.462,3,6,.500,10,39,24,11,7,16,14
2002,MIL,17,2001-12-08,1,NJN,W,95,79,41,84,.488,7,15,.467,6,11,.545,13,57,24,6,5,17,16,30,90,.333,5,17,.294,14,22,.636,15,43,20,10,3,8,12
2002,MIL,18,2001-12-11,0,MIA,L,97,99,32,73,.438,7,18,.389,26,34,.765,7,32,22,10,5,12,26,36,73,.493,4,9,.444,23,31,.742,12,44,21,4,6,15,24
2002,MIL,19,2001-12-14,0,PHI,W,96,80,38,81,.469,6,15,.400,14,23,.609,11,46,25,15,5,16,18,33,85,.388,3,10,.300,11,18,.611,13,48,26,9,2,20,20
2002,MIL,20,2001-12-15,1,IND,W,115,95,45,89,.506,6,18,.333,19,27,.704,13,55,34,8,7,18,30,36,92,.391,2,11,.182,21,31,.677,13,40,25,10,3,12,21
2002,MIL,21,2001-12-18,0,MEM,W,114,105,41,77,.532,12,23,.522,20,28,.714,13,44,24,4,9,14,23,37,87,.425,8,25,.320,23,33,.697,12,33,28,10,2,7,22
2002,MIL,22,2001-12-20,0,DAL,L,101,113,37,95,.389,8,18,.444,19,24,.792,20,53,19,9,6,14,16,45,87,.517,9,25,.360,14,21,.667,11,50,27,9,6,13,22
2002,MIL,23,2001-12-22,0,HOU,L,110,115,46,88,.523,4,13,.308,14,21,.667,11,40,24,6,2,6,18,39,85,.459,17,35,.486,20,26,.769,14,37,28,1,2,9,14
2002,MIL,24,2001-12-23,0,SAS,W,101,91,43,79,.544,5,10,.500,10,14,.714,3,41,15,10,7,11,22,34,83,.410,6,25,.240,17,25,.680,14,42,17,4,10,13,17
2002,MIL,25,2001-12-26,1,ATL,W,107,97,41,82,.500,8,20,.400,17,24,.708,9,44,25,10,5,10,20,36,85,.424,4,16,.250,21,25,.840,14,44,26,3,2,13,19
2002,MIL,26,2001-12-28,0,CHH,W,105,89,42,89,.472,11,26,.423,10,14,.714,14,48,21,6,5,14,18,35,91,.385,2,12,.167,17,23,.739,15,47,26,10,5,9,12
2002,MIL,27,2001-12-29,1,SAS,W,102,99,40,87,.460,7,16,.438,15,20,.750,7,48,30,12,6,16,23,38,88,.432,4,17,.235,19,29,.655,11,45,20,6,7,15,17
2002,MIL,28,2001-12-31,0,CHI,L,83,90,32,70,.457,6,18,.333,13,20,.650,4,30,22,7,2,14,22,36,78,.462,4,13,.308,14,20,.700,10,41,27,9,3,13,23
2002,MIL,29,2002-01-02,0,MIN,L,77,95,28,80,.350,5,20,.250,16,29,.552,13,49,14,3,5,8,21,36,87,.414,8,20,.400,15,20,.750,15,54,23,2,7,9,22
2002,MIL,30,2002-01-05,0,LAC,L,83,86,36,80,.450,6,18,.333,5,6,.833,9,40,22,3,1,16,23,33,76,.434,8,18,.444,12,21,.571,11,36,24,4,7,14,13
2002,MIL,31,2002-01-06,0,SAC,L,101,115,38,84,.452,12,25,.480,13,15,.867,12,41,21,6,4,16,17,46,92,.500,13,26,.500,10,14,.714,11,37,28,10,5,11,16
2002,MIL,32,2002-01-08,0,GSW,W,113,97,43,80,.538,8,17,.471,19,27,.704,7,38,24,7,8,11,30,31,87,.356,1,11,.091,34,42,.810,18,49,16,8,6,13,20
2002,MIL,33,2002-01-11,1,WAS,W,105,86,44,83,.530,10,13,.769,7,10,.700,11,38,29,8,3,14,20,33,86,.384,8,18,.444,12,22,.545,19,44,22,7,6,12,14
2002,MIL,34,2002-01-12,0,NYK,W,102,97,32,75,.427,10,28,.357,28,35,.800,8,41,18,10,3,13,23,33,81,.407,6,18,.333,25,30,.833,6,34,20,8,7,10,23
2002,MIL,35,2002-01-15,0,IND,W,106,102,35,81,.432,10,20,.500,26,36,.722,14,44,19,3,8,15,25,35,84,.417,5,19,.263,27,35,.771,17,49,22,7,5,14,28
2002,MIL,36,2002-01-16,1,IND,W,105,100,36,79,.456,11,20,.550,22,33,.667,15,40,27,5,3,10,21,33,76,.434,9,22,.409,25,30,.833,11,36,22,5,4,9,25
2002,MIL,37,2002-01-18,1,ORL,W,115,110,41,76,.539,8,13,.615,25,32,.781,8,44,31,1,8,13,18,44,99,.444,11,26,.423,11,11,1.000,13,38,24,4,8,3,19
2002,MIL,38,2002-01-19,0,ATL,W,116,107,41,79,.519,7,19,.368,27,33,.818,12,41,26,9,6,11,18,40,89,.449,6,17,.353,21,26,.808,17,44,17,7,6,11,21
2002,MIL,39,2002-01-21,0,DET,W,97,79,35,80,.438,8,18,.444,19,26,.731,13,55,19,5,5,16,22,29,80,.363,6,20,.300,15,24,.625,9,38,13,7,5,11,23
2002,MIL,40,2002-01-22,1,PHO,L,81,92,30,77,.390,0,15,.000,21,27,.778,9,41,17,6,4,9,21,37,93,.398,4,17,.235,14,17,.824,20,58,24,3,5,10,24
2002,MIL,41,2002-01-24,1,SEA,L,88,99,34,77,.442,8,28,.286,12,18,.667,14,43,22,4,2,12,19,39,80,.488,9,18,.500,12,18,.667,12,40,23,7,1,9,17
2002,MIL,42,2002-01-26,1,NYK,L,127,129,47,105,.448,8,22,.364,25,32,.781,14,50,28,6,5,11,26,45,102,.441,15,30,.500,24,27,.889,15,49,28,6,3,13,27
2002,MIL,43,2002-01-29,1,BOS,W,109,90,40,76,.526,11,22,.500,18,24,.750,7,49,32,9,5,17,22,34,89,.382,8,27,.296,14,16,.875,12,37,18,9,5,12,23
2002,MIL,44,2002-01-31,0,NJN,L,100,125,32,76,.421,9,15,.600,27,40,.675,11,34,19,8,7,21,24,47,87,.540,9,19,.474,22,27,.815,12,43,31,13,5,14,31
2002,MIL,45,2002-02-02,1,PHI,L,81,86,34,82,.415,6,20,.300,7,10,.700,18,50,22,7,9,21,27,30,80,.375,4,10,.400,22,26,.846,16,45,16,12,2,12,17
2002,MIL,46,2002-02-07,1,MEM,W,107,103,41,81,.506,7,21,.333,18,20,.900,10,40,31,9,4,15,24,39,83,.470,3,8,.375,22,26,.846,13,40,22,9,5,16,19
2002,MIL,47,2002-02-12,0,CHI,L,92,96,32,74,.432,7,20,.350,21,25,.840,5,40,24,4,9,14,27,36,82,.439,3,9,.333,21,34,.618,12,46,25,7,1,8,24
2002,MIL,48,2002-02-13,1,CLE,L,107,115,40,79,.506,6,21,.286,21,29,.724,9,39,25,3,3,10,17,42,83,.506,8,15,.533,23,26,.885,12,37,28,6,4,7,19
2002,MIL,49,2002-02-15,1,MIA,L,88,90,33,84,.393,6,18,.333,16,20,.800,9,47,22,9,6,15,21,34,88,.386,5,12,.417,17,21,.810,15,49,26,12,5,13,21
2002,MIL,50,2002-02-17,0,TOR,W,91,86,29,73,.397,10,25,.400,23,24,.958,6,37,17,6,6,13,25,31,84,.369,2,14,.143,22,31,.710,14,46,17,6,6,13,20
2002,MIL,51,2002-02-18,1,CHH,L,92,101,35,75,.467,11,27,.407,11,15,.733,12,39,21,8,6,20,24,35,74,.473,3,7,.429,28,34,.824,12,37,20,15,3,13,20
2002,MIL,52,2002-02-20,1,HOU,W,115,76,48,82,.585,16,26,.615,3,3,1.000,6,34,33,8,8,10,19,29,81,.358,1,13,.077,17,20,.850,21,42,16,5,2,16,7
2002,MIL,53,2002-02-22,1,GSW,W,116,112,39,94,.415,11,23,.478,27,28,.964,20,43,25,5,8,9,20,46,83,.554,6,14,.429,14,20,.700,9,32,25,5,9,10,23
2002,MIL,54,2002-02-24,1,DET,W,89,82,34,81,.420,7,16,.438,14,22,.636,17,50,18,5,5,15,20,31,85,.365,7,25,.280,13,16,.813,14,45,22,10,14,9,22
2002,MIL,55,2002-02-26,1,LAL,L,89,99,31,66,.470,4,14,.286,23,30,.767,7,41,19,3,3,13,23,36,80,.450,9,19,.474,18,26,.692,8,34,22,6,2,5,23
2002,MIL,56,2002-02-27,0,BOS,W,95,92,37,76,.487,7,23,.304,14,17,.824,8,42,18,9,7,13,16,37,89,.416,8,24,.333,10,12,.833,15,43,21,6,7,14,19
2002,MIL,57,2002-03-02,1,POR,L,103,104,43,91,.473,8,21,.381,9,12,.750,12,44,28,6,5,14,24,41,94,.436,6,23,.261,16,24,.667,16,45,28,9,4,11,22
2002,MIL,58,2002-03-03,0,CLE,W,101,91,38,78,.487,9,22,.409,16,21,.762,5,34,22,7,3,7,21,31,78,.397,4,15,.267,25,34,.735,15,47,18,2,2,13,18
2002,MIL,59,2002-03-05,0,NYK,L,89,102,37,81,.457,4,20,.200,11,14,.786,14,43,20,7,5,12,21,37,84,.440,4,19,.211,24,26,.923,11,40,23,6,3,8,20
2002,MIL,60,2002-03-06,1,LAC,W,92,86,37,74,.500,5,11,.455,13,18,.722,6,35,23,10,0,17,24,32,74,.432,3,11,.273,19,28,.679,10,40,14,10,3,16,14
2002,MIL,61,2002-03-08,1,CLE,L,109,115,44,90,.489,8,27,.296,13,17,.765,12,43,26,10,8,12,25,41,82,.500,7,13,.538,26,29,.897,8,40,18,6,3,11,16
2002,MIL,62,2002-03-10,1,SAC,L,73,98,33,78,.423,3,13,.231,4,8,.500,9,43,19,5,4,17,20,42,85,.494,4,10,.400,10,17,.588,9,42,29,11,6,9,13
2002,MIL,63,2002-03-12,1,CHI,W,110,81,42,87,.483,7,19,.368,19,26,.731,13,49,26,8,5,8,22,31,76,.408,1,9,.111,18,24,.750,4,36,18,4,2,11,24
2002,MIL,64,2002-03-16,1,DET,L,94,102,41,90,.456,3,19,.158,9,11,.818,14,43,22,6,4,11,21,39,79,.494,8,21,.381,16,24,.667,11,40,26,6,3,9,17
2002,MIL,65,2002-03-18,0,CHH,L,110,113,42,76,.553,7,16,.438,19,22,.864,5,36,23,3,6,12,26,40,93,.430,3,15,.200,30,37,.811,21,46,22,8,7,5,16
2002,MIL,66,2002-03-19,0,ORL,L,91,101,36,79,.456,6,18,.333,13,17,.765,13,47,18,7,3,22,23,37,87,.425,13,26,.500,14,21,.667,15,43,23,13,2,14,18
2002,MIL,67,2002-03-22,0,NJN,L,84,108,35,72,.486,3,12,.250,11,19,.579,7,40,18,7,6,22,16,42,85,.494,8,20,.400,16,21,.762,10,44,29,12,3,13,19
2002,MIL,68,2002-03-24,1,ORL,W,110,85,44,84,.524,8,16,.500,14,23,.609,9,51,32,9,3,14,23,29,79,.367,4,14,.286,23,30,.767,8,39,18,7,4,15,18
2002,MIL,69,2002-03-26,1,DAL,L,106,112,38,84,.452,12,26,.462,18,26,.692,7,44,29,7,3,15,22,43,94,.457,9,26,.346,17,20,.850,12,46,27,5,3,8,19
2002,MIL,70,2002-03-28,1,DEN,W,95,88,31,77,.403,3,14,.214,30,35,.857,13,50,19,7,3,12,19,33,92,.359,4,14,.286,18,20,.900,21,50,17,9,2,13,31
2002,MIL,71,2002-03-29,0,WAS,L,98,107,39,83,.470,8,22,.364,12,17,.706,10,35,21,7,6,17,27,43,89,.483,0,6,.000,21,29,.724,13,42,28,8,2,9,21
2002,MIL,72,2002-03-31,0,BOS,L,80,110,30,81,.370,6,16,.375,14,17,.824,5,42,18,5,2,20,22,38,84,.452,13,34,.382,21,27,.778,8,50,25,13,7,14,19
2002,MIL,73,2002-04-02,0,ATL,L,92,100,38,87,.437,7,27,.259,9,14,.643,13,47,21,7,6,13,19,37,83,.446,12,22,.545,14,20,.700,10,44,21,5,3,12,19
2002,MIL,74,2002-04-03,1,WAS,W,105,90,41,80,.513,7,12,.583,16,21,.762,9,31,31,6,5,11,25,35,73,.479,3,5,.600,17,26,.654,13,37,21,4,1,17,21
2002,MIL,75,2002-04-05,0,MIA,L,97,102,36,78,.462,5,19,.263,20,25,.800,4,33,17,7,3,7,22,38,82,.463,8,16,.500,18,22,.818,11,42,23,2,4,11,22
2002,MIL,76,2002-04-07,0,PHI,L,87,89,34,76,.447,8,25,.320,11,14,.786,14,43,20,3,4,12,22,36,74,.486,0,8,.000,17,21,.810,7,34,26,7,3,8,21
2002,MIL,77,2002-04-09,1,PHI,L,90,92,33,72,.458,4,16,.250,20,27,.741,9,34,19,2,6,9,29,33,72,.458,2,2,1.000,24,39,.615,14,37,20,5,3,8,24
2002,MIL,78,2002-04-10,0,CLE,L,81,106,30,81,.370,7,23,.304,14,20,.700,9,28,22,7,7,17,19,42,80,.525,5,10,.500,17,24,.708,13,49,29,9,6,22,28
2002,MIL,79,2002-04-12,0,IND,L,107,112,42,88,.477,6,18,.333,17,21,.810,9,41,22,10,5,9,26,38,72,.528,8,17,.471,28,35,.800,3,37,29,4,3,14,21
2002,MIL,80,2002-04-14,1,CHH,W,98,91,34,74,.459,13,21,.619,17,24,.708,11,37,19,12,1,15,23,32,79,.405,8,16,.500,19,23,.826,17,44,20,6,6,17,23
2002,MIL,81,2002-04-16,1,TOR,W,105,89,42,77,.545,5,16,.313,16,22,.727,12,42,19,8,7,12,17,34,83,.410,4,10,.400,17,17,1.000,12,33,20,6,3,11,23
2002,MIL,82,2002-04-17,0,DET,L,89,123,36,81,.444,2,16,.125,15,21,.714,11,34,20,7,2,14,30,44,80,.550,15,24,.625,20,26,.769,12,47,31,7,4,17,23
2002,MIN,1,2001-10-30,1,PHI,W,83,74,34,81,.420,3,9,.333,12,15,.800,13,37,24,9,9,10,21,27,72,.375,5,10,.500,15,23,.652,15,41,16,4,6,18,20
2002,MIN,2,2001-11-02,1,MEM,W,111,102,40,85,.471,3,9,.333,28,36,.778,7,48,32,6,5,12,20,39,91,.429,9,28,.321,15,26,.577,13,45,23,6,7,14,26
2002,MIN,3,2001-11-03,0,HOU,W,90,88,39,89,.438,2,5,.400,10,12,.833,11,42,23,6,4,8,19,32,82,.390,8,16,.500,16,23,.696,14,46,21,5,0,13,12
2002,MIN,4,2001-11-06,1,NYK,W,104,94,41,85,.482,7,11,.636,15,18,.833,14,41,30,9,6,10,23,33,69,.478,8,19,.421,20,34,.588,10,36,22,6,0,14,17
2002,MIN,5,2001-11-08,1,CHI,W,127,74,52,81,.642,5,11,.455,18,22,.818,7,39,39,10,7,9,24,29,73,.397,1,7,.143,15,24,.625,9,29,19,7,7,19,21
2002,MIN,6,2001-11-10,0,MIL,W,98,82,39,82,.476,3,10,.300,17,22,.773,15,51,18,6,3,13,17,35,79,.443,7,21,.333,5,17,.294,10,36,17,9,4,11,21
2002,MIN,7,2001-11-13,1,CLE,L,103,107,36,78,.462,6,17,.353,25,33,.758,6,36,27,2,8,11,27,37,86,.430,6,14,.429,27,33,.818,13,45,18,5,1,10,27
2002,MIN,8,2001-11-16,0,IND,W,120,113,43,88,.489,3,6,.500,31,37,.838,14,51,22,7,5,17,31,38,91,.418,5,18,.278,32,39,.821,13,39,29,9,10,14,32
2002,MIN,9,2001-11-17,1,ORL,W,103,95,42,82,.512,4,13,.308,15,17,.882,12,55,28,8,6,20,21,35,87,.402,7,20,.350,18,25,.720,10,32,17,7,2,10,17
2002,MIN,10,2001-11-20,0,MIA,W,80,73,35,84,.417,1,2,.500,9,13,.692,14,44,14,8,3,9,17,30,74,.405,4,10,.400,9,18,.500,14,43,16,2,2,16,19
2002,MIN,11,2001-11-21,0,ORL,L,106,117,41,91,.451,6,13,.462,18,21,.857,13,42,22,7,7,13,23,39,90,.433,12,27,.444,27,30,.900,16,45,23,5,4,12,22
2002,MIN,12,2001-11-24,1,SAS,W,99,94,38,88,.432,4,7,.571,19,21,.905,14,46,24,5,5,7,21,33,81,.407,7,16,.438,21,30,.700,10,42,22,5,6,9,21
2002,MIN,13,2001-11-27,0,SEA,L,102,112,45,96,.469,5,14,.357,7,11,.636,23,53,29,4,6,15,21,43,87,.494,8,20,.400,18,22,.818,13,34,31,6,4,8,16
2002,MIN,14,2001-11-28,0,LAC,L,75,94,33,91,.363,4,20,.200,5,6,.833,16,37,22,12,6,14,20,35,76,.461,12,18,.667,12,16,.750,15,48,26,5,10,23,13
2002,MIN,15,2001-12-01,0,LAL,L,76,102,33,90,.367,3,9,.333,7,8,.875,13,50,22,5,8,20,20,38,90,.422,8,23,.348,18,21,.857,8,44,25,12,10,9,14
2002,MIN,16,2001-12-04,1,SEA,W,108,83,46,89,.517,4,7,.571,12,14,.857,16,44,36,11,8,11,17,35,81,.432,4,12,.333,9,15,.600,12,36,18,7,7,17,16
2002,MIN,17,2001-12-06,0,MEM,W,105,80,45,96,.469,2,6,.333,13,16,.813,18,54,28,10,4,14,18,30,82,.366,3,17,.176,17,21,.810,12,42,17,8,7,18,13
2002,MIN,18,2001-12-08,1,HOU,W,107,97,41,74,.554,3,9,.333,22,27,.815,9,35,28,6,6,13,28,35,81,.432,7,15,.467,20,23,.870,16,37,20,6,2,16,20
2002,MIN,19,2001-12-11,1,GSW,W,107,86,47,101,.465,6,15,.400,7,11,.636,16,50,37,8,11,11,19,30,79,.380,3,10,.300,23,31,.742,16,47,20,4,7,19,15
2002,MIN,20,2001-12-12,0,UTA,W,98,87,41,84,.488,4,8,.500,12,17,.706,14,41,19,11,6,16,22,32,68,.471,2,6,.333,21,26,.808,9,32,19,8,3,18,16
2002,MIN,21,2001-12-14,1,SAC,W,114,94,45,94,.479,2,9,.222,22,29,.759,22,61,32,9,8,17,27,34,86,.395,2,12,.167,24,35,.686,12,35,18,8,5,15,23
2002,MIN,22,2001-12-15,0,DAL,L,117,125,48,91,.527,4,9,.444,17,21,.810,13,41,28,5,4,10,26,42,80,.525,11,21,.524,30,35,.857,9,40,28,4,2,12,20
2002,MIN,23,2001-12-18,1,DAL,L,103,107,38,83,.458,6,14,.429,21,25,.840,13,37,26,6,7,12,28,35,80,.438,9,20,.450,28,32,.875,10,37,17,3,4,11,20
2002,MIN,24,2001-12-19,0,NJN,L,112,117,43,98,.439,5,21,.238,21,26,.808,16,58,21,7,7,20,25,45,92,.489,6,23,.261,21,36,.583,6,43,30,13,8,13,26
2002,MIN,25,2001-12-21,1,CHH,W,94,89,37,84,.440,6,11,.545,14,16,.875,11,43,24,4,4,10,13,37,84,.440,3,14,.214,12,14,.857,9,38,23,5,6,10,19
2002,MIN,26,2001-12-22,0,CHI,W,95,74,43,84,.512,4,17,.235,5,7,.714,10,45,35,8,1,15,20,26,71,.366,3,10,.300,19,29,.655,10,40,22,8,4,17,20
2002,MIN,27,2001-12-26,0,DEN,W,94,91,38,86,.442,8,17,.471,10,12,.833,9,41,29,7,6,7,17,33,81,.407,8,22,.364,17,20,.850,10,43,24,4,6,9,14
2002,MIN,28,2001-12-28,0,SAC,L,111,125,46,95,.484,4,8,.500,15,19,.789,13,38,24,6,4,9,21,47,83,.566,5,12,.417,26,31,.839,10,38,27,6,4,10,13
2002,MIN,29,2001-12-30,0,POR,W,95,93,37,73,.507,9,17,.529,12,17,.706,9,40,24,4,4,12,12,40,83,.482,9,15,.600,4,7,.571,8,30,32,5,2,6,14
2002,MIN,30,2002-01-02,1,MIL,W,95,77,36,87,.414,8,20,.400,15,20,.750,15,54,23,2,7,9,22,28,80,.350,5,20,.250,16,29,.552,13,49,14,3,5,8,21
2002,MIN,31,2002-01-04,1,UTA,W,93,86,37,77,.481,3,13,.231,16,19,.842,12,47,16,8,4,15,21,36,79,.456,6,11,.545,8,14,.571,9,34,28,9,1,13,18
